,Date,maxtemp,mintemp,pressure,humidity,mean wind speed,weather,cloud
657,15.03.2019,29.0,25.0,752.8,94.0,3.5833333333333335,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
658,14.03.2019,33.0,28.0,744.4,94.0,3.872340425531915,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
659,13.03.2019,35.0,27.0,752.8,84.0,2.4166666666666665,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
660,12.03.2019,34.0,27.0,754.3,94.0,2.1666666666666665,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
661,11.03.2019,34.0,27.0,754.3,89.0,3.0,Haze,"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 3000 m"
662,10.03.2019,34.0,28.0,754.3,94.0,1.9787234042553192,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
663,09.03.2019,34.0,26.0,753.6,89.0,1.6458333333333333,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
664,08.03.2019,34.0,24.0,757.9,94.0,1.7916666666666667,Haze,Few clouds (10-30%) 600 m
665,07.03.2019,33.0,24.0,758.7,94.0,1.3958333333333333,Haze,Few clouds (10-30%) 600 m
666,06.03.2019,35.0,27.0,753.6,94.0,2.111111111111111,Haze,Few clouds (10-30%) 600 m
667,05.03.2019,23.0,21.0,758.6,94.0,2.4375,Light rain,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
668,04.03.2019,34.0,22.0,758.7,88.0,1.2916666666666667,Haze,No Significant Clouds
669,03.03.2019,31.0,20.0,757.9,88.0,1.4222222222222223,Haze,No Significant Clouds
670,02.03.2019,31.0,19.0,759.3,65.0,1.872340425531915,Haze,No Significant Clouds
671,01.03.2019,28.0,17.0,760.1,88.0,1.2040816326530612,Haze,No Significant Clouds
672,28.02.2019,26.0,15.0,762.4,60.0,2.5,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
673,27.02.2019,26.0,16.0,761.6,94.0,2.3541666666666665,Haze,No Significant Clouds
674,26.02.2019,26.0,16.0,760.1,88.0,1.4375,Haze,No Significant Clouds
675,25.02.2019,24.0,11.0,759.3,94.0,1.5416666666666667,Haze,No Significant Clouds
676,24.02.2019,24.0,10.0,761.6,82.0,2.2291666666666665,Haze,No Significant Clouds
677,23.02.2019,27.0,12.0,760.1,94.0,0.5625,Haze,No Significant Clouds
678,22.02.2019,28.0,16.0,759.4,73.0,2.0,Haze,No Significant Clouds
679,21.02.2019,28.0,19.0,757.9,78.0,2.4166666666666665,Haze,No Significant Clouds
680,20.02.2019,28.0,15.0,759.3,40.0,1.2291666666666667,Haze,No Significant Clouds
681,19.02.2019,31.0,25.0,755.1,46.0,3.3125,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
682,18.02.2019,34.0,23.0,757.9,78.0,2.875,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
683,17.02.2019,31.0,22.0,759.4,74.0,1.9787234042553192,Haze,Few clouds (10-30%) 600 m
684,16.02.2019,33.0,26.0,753.6,70.0,3.7083333333333335,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
685,15.02.2019,39.0,26.0,755.1,84.0,3.3125,Haze,No Significant Clouds
686,14.02.2019,37.0,23.0,753.6,89.0,3.2708333333333335,Haze,Few clouds (10-30%) 600 m
687,13.02.2019,33.0,22.0,755.1,94.0,2.7755102040816326,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
688,12.02.2019,34.0,23.0,751.3,94.0,3.7291666666666665,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
689,11.02.2019,32.0,23.0,752.8,89.0,4.574468085106383,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
690,10.02.2019,37.0,26.0,754.3,94.0,3.7916666666666665,Haze,Few clouds (10-30%) 600 m
691,09.02.2019,37.0,29.0,752.0,89.0,5.354166666666667,Haze,Few clouds (10-30%) 600 m
692,08.02.2019,35.0,27.0,749.8,79.0,3.1458333333333335,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
693,07.02.2019,40.0,30.0,748.2,79.0,4.166666666666667,Haze,Few clouds (10-30%) 600 m
694,06.02.2019,39.0,28.0,748.2,84.0,4.770833333333333,Haze,No Significant Clouds
695,05.02.2019,34.0,27.0,749.0,94.0,1.7346938775510203,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
696,04.02.2019,35.0,28.0,749.8,89.0,2.847826086956522,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
697,03.02.2019,32.0,27.0,746.7,89.0,4.270833333333333,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
698,02.02.2019,37.0,28.0,749.8,94.0,2.4583333333333335,Haze,Few clouds (10-30%) 600 m
699,01.02.2019,33.0,28.0,751.3,94.0,3.0,Haze,Few clouds (10-30%) 600 m
700,31.01.2019,34.0,26.0,750.5,89.0,2.391304347826087,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
701,30.01.2019,32.0,28.0,749.8,89.0,3.9583333333333335,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
702,29.01.2019,32.0,24.0,752.8,94.0,2.9148936170212765,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
703,28.01.2019,33.0,28.0,746.0,94.0,3.441860465116279,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m"
704,27.01.2019,36.0,28.0,752.0,89.0,2.425531914893617,Haze,Few clouds (10-30%) 600 m
705,26.01.2019,34.0,26.0,753.6,89.0,1.8125,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
706,25.01.2019,35.0,27.0,753.6,89.0,3.6122448979591835,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 750 m"
707,24.01.2019,36.0,28.0,752.8,94.0,3.3333333333333335,Haze,Few clouds (10-30%) 540 m
708,23.01.2019,35.0,26.0,753.6,94.0,0.875,Haze,Few clouds (10-30%) 600 m
709,22.01.2019,34.0,22.0,757.9,94.0,1.8979591836734695,Haze,Few clouds (10-30%) 600 m
710,21.01.2019,32.0,24.0,758.7,94.0,1.3958333333333333,Haze,No Significant Clouds
711,20.01.2019,35.0,28.0,753.6,79.0,0.9361702127659575,Haze,Few clouds (10-30%) 600 m
712,19.01.2019,24.0,20.0,757.3,94.0,2.979591836734694,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
713,18.01.2019,33.0,22.0,757.9,74.0,1.875,Haze,No Significant Clouds
714,17.01.2019,30.0,20.0,757.9,94.0,1.0227272727272727,Haze,No Significant Clouds
715,16.01.2019,31.0,19.0,758.6,73.0,1.326086956521739,Haze,No Significant Clouds
716,15.01.2019,27.0,16.0,760.8,88.0,1.8958333333333333,Haze,No Significant Clouds
717,14.01.2019,24.0,18.0,762.4,56.0,2.9583333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
718,13.01.2019,25.0,16.0,760.8,94.0,2.152173913043478,Haze,No Significant Clouds
719,12.01.2019,26.0,17.0,761.6,83.0,1.5,Haze,No Significant Clouds
720,11.01.2019,24.0,11.0,758.6,88.0,1.2857142857142858,Haze,No Significant Clouds
721,10.01.2019,25.0,10.0,760.1,77.0,0.9791666666666666,Haze,No Significant Clouds
722,09.01.2019,29.0,14.0,760.8,94.0,1.0217391304347827,Haze,No Significant Clouds
723,08.01.2019,29.0,16.0,758.6,88.0,1.5,Mist,No Significant Clouds
724,07.01.2019,29.0,18.0,757.3,83.0,2.1458333333333335,Haze,No Significant Clouds
725,06.01.2019,29.0,15.0,760.1,83.0,1.1458333333333333,Haze,No Significant Clouds
726,05.01.2019,36.0,25.0,755.1,58.0,3.3617021276595747,Haze,No Significant Clouds
727,04.01.2019,34.0,19.0,757.9,94.0,3.020408163265306,Haze,Few clouds (10-30%) 3000 m
728,03.01.2019,31.0,23.0,759.4,83.0,1.3617021276595744,Haze,No Significant Clouds
729,02.01.2019,35.0,24.0,754.3,62.0,2.8541666666666665,Haze,Scattered clouds (40-50%) 600 m
730,01.01.2019,40.0,20.0,755.9,84.0,4.6938775510204085,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
731,31.12.2018,36.0,24.0,755.9,89.0,2.795918367346939,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
732,30.12.2018,36.0,25.0,752.8,89.0,4.791666666666667,Haze,Few clouds (10-30%) 600 m
733,29.12.2018,36.0,25.0,750.5,84.0,3.2291666666666665,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
734,28.12.2018,34.0,22.0,752.8,88.0,2.5,Haze,Few clouds (10-30%) 600 m
735,27.12.2018,37.0,28.0,752.8,94.0,5.270833333333333,Haze,Scattered clouds (40-50%) 540 m
736,26.12.2018,39.0,29.0,752.0,84.0,4.73469387755102,Haze,Few clouds (10-30%) 600 m
737,25.12.2018,37.0,28.0,751.3,84.0,4.229166666666667,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
738,24.12.2018,33.0,29.0,749.0,75.0,3.25,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
739,23.12.2018,38.0,28.0,749.0,89.0,3.595744680851064,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
740,22.12.2018,33.0,28.0,748.2,94.0,2.688888888888889,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
741,21.12.2018,34.0,28.0,749.0,79.0,3.4583333333333335,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
742,20.12.2018,31.0,27.0,746.7,94.0,3.3958333333333335,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
743,19.12.2018,36.0,27.0,750.5,89.0,2.0625,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
744,18.12.2018,35.0,28.0,752.0,94.0,3.1875,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
745,17.12.2018,39.0,25.0,749.8,100.0,2.795918367346939,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
746,16.12.2018,35.0,27.0,749.8,94.0,2.5833333333333335,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
747,15.12.2018,26.0,24.0,751.3,94.0,2.450980392156863,Light rain,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
748,14.12.2018,31.0,27.0,747.5,94.0,2.260869565217391,Haze,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m"
749,13.12.2018,34.0,27.0,751.3,79.0,2.2083333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
750,12.12.2018,36.0,28.0,752.8,89.0,1.8958333333333333,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
751,11.12.2018,35.0,27.0,753.6,89.0,2.7708333333333335,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m"
752,10.12.2018,35.0,29.0,752.0,94.0,3.4583333333333335,Haze,"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 3000 m"
753,09.12.2018,34.0,26.0,753.6,89.0,2.0833333333333335,Haze,Few clouds (10-30%) 600 m
754,08.12.2018,33.0,20.0,757.4,94.0,1.4680851063829787,Haze,Few clouds (10-30%) 600 m
755,07.12.2018,33.0,24.0,759.4,94.0,0.9591836734693877,Haze,Few clouds (10-30%) 600 m
756,06.12.2018,35.0,28.0,753.6,89.0,1.3191489361702127,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
757,05.12.2018,25.0,20.0,757.8,94.0,2.3333333333333335,Light rain,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
758,04.12.2018,30.0,21.0,757.9,78.0,1.875,Haze,No Significant Clouds
759,03.12.2018,30.0,19.0,757.9,94.0,0.875,Haze,No Significant Clouds
760,02.12.2018,30.0,21.0,757.9,73.0,1.2340425531914894,Haze,No Significant Clouds
761,01.12.2018,25.0,12.0,761.6,82.0,1.7083333333333333,Haze,No Significant Clouds
762,30.11.2018,20.0,16.0,762.4,88.0,3.938775510204082,Light rain,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
763,29.11.2018,24.0,17.0,761.6,88.0,2.375,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
764,28.11.2018,24.0,16.0,760.8,83.0,1.2708333333333333,Haze,No Significant Clouds
765,27.11.2018,26.0,11.0,758.6,82.0,1.0204081632653061,Mist,No Significant Clouds
766,26.11.2018,26.0,12.0,760.8,88.0,1.0416666666666667,Haze,No Significant Clouds
767,25.11.2018,29.0,15.0,760.1,94.0,0.7346938775510204,Haze,No Significant Clouds
768,24.11.2018,31.0,19.0,757.4,78.0,1.7234042553191489,Haze,No Significant Clouds
769,23.11.2018,28.0,14.0,757.3,77.0,1.7083333333333333,Haze,No Significant Clouds
770,22.11.2018,29.0,19.0,760.1,94.0,1.2448979591836735,Haze,No Significant Clouds
771,21.11.2018,35.0,23.0,756.6,83.0,1.7083333333333333,Haze,No Significant Clouds
772,20.11.2018,31.0,20.0,757.9,94.0,2.4375,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
773,19.11.2018,32.0,21.0,758.7,78.0,1.875,Haze,Few clouds (10-30%) 600 m
774,18.11.2018,35.0,26.0,754.3,84.0,4.916666666666667,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
775,17.11.2018,35.0,23.0,755.9,89.0,5.125,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
776,16.11.2018,35.0,24.0,755.9,83.0,1.7659574468085106,Haze,No Significant Clouds
777,15.11.2018,33.0,26.0,754.3,89.0,4.469387755102041,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
778,14.11.2018,37.0,24.0,750.5,89.0,3.7083333333333335,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
779,13.11.2018,35.0,21.0,752.0,89.0,3.6458333333333335,Haze,Few clouds (10-30%) 600 m
780,12.11.2018,37.0,29.0,752.0,89.0,5.130434782608695,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
781,11.11.2018,37.0,27.0,750.5,94.0,4.212765957446808,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
782,10.11.2018,37.0,26.0,749.8,79.0,4.9375,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
783,09.11.2018,41.0,28.0,748.2,89.0,2.8297872340425534,Haze,Few clouds (10-30%) 600 m
784,08.11.2018,35.0,27.0,749.8,94.0,3.1666666666666665,Haze,Few clouds (10-30%) 600 m
785,07.11.2018,33.0,28.0,748.2,94.0,2.4583333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2700 m"
786,06.11.2018,36.0,28.0,749.0,84.0,3.8333333333333335,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
787,05.11.2018,35.0,26.0,748.2,94.0,2.9375,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 750 m"
788,04.11.2018,35.0,28.0,750.5,84.0,2.75,Haze,Few clouds (10-30%) 600 m
789,03.11.2018,35.0,29.0,752.8,94.0,4.2444444444444445,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
790,02.11.2018,31.0,26.0,749.0,79.0,3.6041666666666665,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
791,01.11.2018,35.0,28.0,748.2,94.0,2.183673469387755,Haze,Few clouds (10-30%) 600 m
792,31.10.2018,29.0,25.0,751.3,94.0,3.1458333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
793,30.10.2018,32.0,27.0,749.0,94.0,1.7659574468085106,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
794,29.10.2018,33.0,25.0,750.5,89.0,2.75,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , scattered clouds (40-50%) 3000 m"
795,28.10.2018,36.0,28.0,752.8,89.0,2.4583333333333335,Haze,Few clouds (10-30%) 600 m
796,27.10.2018,35.0,26.0,755.1,94.0,2.5416666666666665,Haze,Scattered clouds (40-50%) 540 m
797,26.10.2018,36.0,28.0,751.3,94.0,1.7608695652173914,Haze,Scattered clouds (40-50%) 540 m
798,25.10.2018,34.0,26.0,752.8,89.0,3.46,Haze,Scattered clouds (40-50%) 600 m
799,24.10.2018,35.0,23.0,756.6,89.0,1.84,Haze,Few clouds (10-30%) 600 m
800,23.10.2018,34.0,24.0,758.7,89.0,1.3125,Haze,Few clouds (10-30%) 600 m
801,22.10.2018,33.0,27.0,754.3,89.0,1.8125,Haze,Few clouds (10-30%) 540 m
802,21.10.2018,29.0,22.0,757.9,94.0,1.4081632653061225,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
803,20.10.2018,30.0,20.0,758.6,88.0,1.7291666666666667,Haze,No Significant Clouds
804,19.10.2018,30.0,19.0,759.3,88.0,0.6170212765957447,Haze,No Significant Clouds
805,18.10.2018,31.0,21.0,758.7,74.0,1.0208333333333333,Haze,No Significant Clouds
806,17.10.2018,24.0,13.0,762.4,88.0,1.8958333333333333,Mist,No Significant Clouds
807,16.10.2018,18.0,15.0,761.6,94.0,4.416666666666667,Haze,"Scattered clouds (40-50%) 540 m, overcast (100%) 2700 m"
808,15.10.2018,21.0,13.0,761.6,88.0,3.4313725490196076,Haze,No Significant Clouds
809,14.10.2018,22.0,14.0,760.8,88.0,0.875,Haze,No Significant Clouds
810,13.10.2018,25.0,12.0,760.1,82.0,1.58,Mist,No Significant Clouds
811,12.10.2018,25.0,12.0,760.8,88.0,1.2708333333333333,Haze,No Significant Clouds
812,11.10.2018,25.0,16.0,760.1,94.0,2.4166666666666665,Haze,No Significant Clouds
813,10.10.2018,32.0,17.0,757.4,73.0,2.5531914893617023,Haze,No Significant Clouds
814,09.10.2018,32.0,15.0,757.9,94.0,1.7916666666666667,Haze,No Significant Clouds
815,08.10.2018,28.0,17.0,760.1,94.0,2.0208333333333335,Haze,No Significant Clouds
816,07.10.2018,37.0,22.0,757.4,42.0,2.0416666666666665,Haze,No Significant Clouds
817,06.10.2018,33.0,23.0,757.4,83.0,3.0625,Haze,No Significant Clouds
818,05.10.2018,33.0,20.0,757.9,83.0,1.25,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
819,04.10.2018,34.0,28.0,753.6,84.0,7.170212765957447,Haze,Scattered clouds (40-50%) 600 m
820,03.10.2018,37.0,27.0,753.6,84.0,4.791666666666667,Haze,Few clouds (10-30%) 600 m
821,02.10.2018,34.0,26.0,755.9,66.0,2.6875,Haze,Few clouds (10-30%) 600 m
822,01.10.2018,35.0,25.0,755.1,74.0,5.829787234042553,Haze,Few clouds (10-30%) 600 m
823,30.09.2018,37.0,28.0,751.3,89.0,3.75,Haze,Few clouds (10-30%) 600 m
824,29.09.2018,37.0,23.0,751.3,79.0,2.625,Haze,Few clouds (10-30%) 600 m
825,28.09.2018,38.0,29.0,752.8,89.0,4.1,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
826,27.09.2018,32.0,24.0,749.8,94.0,3.127659574468085,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
827,26.09.2018,37.0,25.0,749.0,89.0,4.479166666666667,Haze,"Scattered clouds (40-50%) 450 m, few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
828,25.09.2018,40.0,29.0,748.2,94.0,2.5319148936170213,Haze,Few clouds (10-30%) 600 m
829,24.09.2018,37.0,26.0,749.8,89.0,2.2448979591836733,Haze,Scattered clouds (40-50%) 540 m
830,23.09.2018,34.0,28.0,750.5,94.0,2.6808510638297873,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
831,22.09.2018,31.0,27.0,748.2,84.0,3.92,Light rain,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
832,21.09.2018,36.0,28.0,748.2,67.0,2.2291666666666665,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 750 m"
833,20.09.2018,36.0,27.0,750.5,60.0,3.4375,Haze,Few clouds (10-30%) 600 m
834,19.09.2018,35.0,27.0,752.0,89.0,5.041666666666667,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
835,18.09.2018,32.0,27.0,751.3,89.0,3.7708333333333335,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
836,17.09.2018,30.0,27.0,747.5,89.0,2.061224489795918,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
837,16.09.2018,34.0,26.0,753.6,89.0,4.224489795918367,Haze,Few clouds (10-30%) 600 m
838,15.09.2018,32.0,27.0,747.5,94.0,3.7708333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
839,14.09.2018,31.0,25.0,750.5,94.0,2.2888888888888888,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
840,13.09.2018,36.0,27.0,752.0,89.0,2.8125,Haze,Few clouds (10-30%) 600 m
841,12.09.2018,34.0,27.0,756.6,94.0,2.2916666666666665,Haze,Few clouds (10-30%) 600 m
842,11.09.2018,36.0,27.0,751.3,89.0,1.7446808510638299,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
843,10.09.2018,31.0,26.0,753.6,94.0,4.142857142857143,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
844,09.09.2018,35.0,24.0,756.6,89.0,1.0625,Haze,No Significant Clouds
845,08.09.2018,34.0,25.0,758.7,94.0,1.2708333333333333,Haze,No Significant Clouds
846,07.09.2018,33.0,27.0,754.3,84.0,0.9583333333333334,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
847,06.09.2018,31.0,22.0,757.4,89.0,0.88,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
848,05.09.2018,31.0,19.0,760.1,83.0,1.1428571428571428,Haze,No Significant Clouds
849,04.09.2018,28.0,19.0,758.6,88.0,1.553191489361702,Haze,No Significant Clouds
850,03.09.2018,31.0,22.0,757.9,79.0,1.0425531914893618,Haze,No Significant Clouds
851,02.09.2018,22.0,15.0,762.4,94.0,2.392156862745098,Mist,No Significant Clouds
852,01.09.2018,23.0,13.0,760.8,88.0,3.0,Mist,No Significant Clouds
853,31.08.2018,20.0,9.0,762.4,94.0,2.6041666666666665,Haze,No Significant Clouds
854,30.08.2018,20.0,10.0,761.6,77.0,0.7291666666666666,Haze,No Significant Clouds
855,29.08.2018,26.0,11.0,758.6,82.0,1.1041666666666667,Haze,No Significant Clouds
856,28.08.2018,25.0,11.0,760.8,88.0,1.1458333333333333,Haze,No Significant Clouds
857,27.08.2018,21.0,15.0,760.8,94.0,2.5416666666666665,Haze,No Significant Clouds
858,26.08.2018,32.0,19.0,757.8,94.0,1.7358490566037736,Haze,No Significant Clouds
859,25.08.2018,33.0,21.0,760.1,83.0,2.617021276595745,Haze,No Significant Clouds
860,24.08.2018,29.0,18.0,761.6,94.0,2.3469387755102042,Haze,No Significant Clouds
861,23.08.2018,37.0,20.0,755.1,74.0,1.875,Smoke,No Significant Clouds
862,22.08.2018,33.0,24.0,756.6,89.0,2.1458333333333335,Haze,No Significant Clouds
863,21.08.2018,32.0,22.0,757.4,78.0,2.9583333333333335,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
864,20.08.2018,34.0,25.0,753.6,74.0,6.0,Haze,Scattered clouds (40-50%) 600 m
865,19.08.2018,36.0,28.0,752.8,75.0,6.51063829787234,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
866,18.08.2018,37.0,24.0,753.6,74.0,2.9375,Haze,Few clouds (10-30%) 600 m
867,17.08.2018,35.0,20.0,757.4,94.0,5.026315789473684,Haze,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m"
868,16.08.2018,38.0,29.0,750.5,79.0,5.0,Haze,Few clouds (10-30%) 600 m
869,15.08.2018,34.0,27.0,752.0,89.0,3.6041666666666665,Haze,"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m"
870,14.08.2018,36.0,29.0,754.3,94.0,4.229166666666667,Haze,Scattered clouds (40-50%) 600 m
871,13.08.2018,25.0,23.0,745.2,94.0,9.0,Light rain,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
872,12.08.2018,29.0,24.0,749.8,94.0,2.6666666666666665,Haze,"Scattered clouds (40-50%) 450 m, few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
873,11.08.2018,35.0,26.0,749.8,89.0,3.4375,Haze,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m"
874,10.08.2018,36.0,27.0,749.8,84.0,2.2916666666666665,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
875,09.08.2018,33.0,29.0,750.5,94.0,2.857142857142857,Haze,"Scattered clouds (40-50%) 540 m, scattered clouds (40-50%) 3000 m"
876,08.08.2018,29.0,27.0,746.7,89.0,3.375,Haze,"Scattered clouds (40-50%) 450 m, overcast (100%) 2700 m"
877,07.08.2018,35.0,28.0,746.7,89.0,3.6041666666666665,Haze,Scattered clouds (40-50%) 600 m
878,06.08.2018,36.0,27.0,752.8,94.0,4.260869565217392,Haze,Scattered clouds (40-50%) 600 m
879,05.08.2018,35.0,27.0,751.3,94.0,3.6382978723404253,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
880,04.08.2018,32.0,26.0,752.8,89.0,2.693877551020408,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , scattered clouds (40-50%) 2700 m"
881,03.08.2018,32.0,27.0,747.5,89.0,3.75,Haze,Scattered clouds (40-50%) 600 m
882,02.08.2018,33.0,27.0,752.8,94.0,2.6122448979591835,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
883,01.08.2018,29.0,26.0,749.0,94.0,4.163265306122449,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m"
884,31.07.2018,32.0,25.0,751.3,89.0,3.2,Haze,"Scattered clouds (40-50%) 540 m, few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m"
885,30.07.2018,28.0,25.0,751.3,94.0,3.6382978723404253,Haze,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 3000 m"
886,29.07.2018,35.0,28.0,755.9,89.0,1.653061224489796,Haze,Few clouds (10-30%) 600 m
